"tabla","variable","etiqueta","tipo","codigo","categoria"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40504","Yunguyo del Litoral"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40505","Esmeralda"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40599","Litoral sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40601","Poopó"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40602","Pazña"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40603","Antequera"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40699","Poopó sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40701","Huanuni"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40702","Machacamarca"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40799","Pantaleón Dalence sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40801","Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas)"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40802","Pampa Aullagas"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40899","Ladislao Cabrera sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40901","Sabaya"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40902","Coipasa"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40903","Uru Chipaya (Nación Originaria Uru Chipaya)"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","40999","Sabaya sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41001","Toledo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41099","Saucarí sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41101","Eucaliptus"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41199","Tomás Barrón sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41201","Andamarca"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41202","Belén de Andamarca"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41299","Sur Carangas sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41301","Totora"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41399","San Pedro de Totora sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41401","Santiago de Huari"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41499","Sebastián Pagador sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41501","La Rivera"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41502","Todos Santos"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41503","Carangas"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41599","Mejillones sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41601","Santiago de Huayllamarca"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","41699","Nor Carangas sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","49999","Oruro sin provincia y municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50101","Potosí"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50102","Tinguipaya"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50103","Yocalla"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50104","Urmiri"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50199","Tomás Frías sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50201","Uncía"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50202","Chayanta"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50203","Llallagua"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50204","Chuquihuta Ayllu Jucumani"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50299","Rafael Bustillo sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50301","Betanzos"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50302","Chaquí"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50303","Tacobamba"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50399","Cornelio Saavedra sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50401","Colquechaca"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50402","Ravelo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50403","Pocoata"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50404","Ocurí"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50405","San Pedro de Macha"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50499","Chayanta sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50501","San Pedro"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50502","Toro Toro"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50599","Charcas sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50601","Cotagaita"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50602","Vitichi"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50699","Nor Chichas sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50701","Sacaca"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50702","Caripuyo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50799","Alonso de Ibáñez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50801","Tupiza"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50802","Atocha"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50899","Sur Chichas sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50901","Colcha ""K"""
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50902","San Pedro de Quemes"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","50999","Nor Lípez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51001","San Pablo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51002","Mojinete"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51003","San Antonio de Esmoruco"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51099","Sur Lípez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51101","Puna"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51102","Caiza ""D"""
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51103","Ckochas"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51199","José María Linares sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51201","Uyuni"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51202","Tomave"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51203","Porco"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51204","TIOC-Jatun Ayllu Yura"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51299","Antonio Quijarro sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51301","Arampampa"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51302","Acasio"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51399","General Bernardino Bilbao sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51401","Llica"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51402","Tahua"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51499","Daniel Campos sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51501","Villazón"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51599","Modesto Omiste sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51601","San Agustín"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","51699","Enrique Baldivieso sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","59999","Potosí sin provincia y municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60101","Tarija"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60199","Cercado sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60201","Padcaya"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60202","Bermejo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60299","Arce sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60301","Yacuiba"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60302","Caraparí"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60303","Villa Montes"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60399","Gran Chaco sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60401","Uriondo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60402","Yunchará"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60499","Avilez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60501","San Lorenzo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60502","El Puente"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60599","Méndez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60601","Entre Ríos"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","60699","O'connor sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","69999","Tarija sin provincia y municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70101","Santa Cruz de la Sierra"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70102","Cotoca"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70103","Porongo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70104","La Guardia"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70105","El Torno"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70199","Andrés Ibáñez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70201","Warnes"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70202","Okinawa Uno"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70299","Warnes sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70301","San Ignacio"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70302","San Miguel"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70303","San Rafael"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70399","Velasco sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70401","Buena Vista"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70402","San Carlos"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70403","Yapacaní"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70404","San Juan"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70499","Ichilo sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70501","San José"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70502","Pailón"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70503","Roboré"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70599","Chiquitos sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70601","Portachuelo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70602","Santa Rosa"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70603","Colpa Bélgica"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70699","Sara sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70701","Lagunillas"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70702","Charagua (Autonomía Guaraní Charagua Iyambae)"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70703","Cabezas"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70704","Cuevo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70705","Gutiérrez (Autonomía Indígena Kereimba Iyaambae)"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70706","Camiri"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70707","Boyuibe"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70799","Cordillera sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70801","Vallegrande"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70802","Trigal"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70803","Moromoro"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70804","Postrervalle"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70805","Pucará"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70899","Valle Grande sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70901","Samaipata"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70902","Pampagrande"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70903","Mairana"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70904","Quirusillas"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","70999","Florida sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71001","Montero"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71002","General Saavedra"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71003","Mineros"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71004","Fernández Alonso"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71005","San Pedro"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71099","Obispo Santisteban sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71101","Concepción"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71102","San Javier"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71103","San Julián"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71104","San Antonio de Lomerio"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71105","San Ramón"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71106","Cuatro Cañadas"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71199","Ñuflo de Chávez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71201","San Matías"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71299","Ángel Sandóval sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71301","Comarapa"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71302","Saipina"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71399","Manuel María Caballero sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71401","Puerto Suárez"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71402","Puerto Quijarro"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71403","El Carmen Rivero Tórrez"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71499","Germán Busch sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71501","Ascención de Guarayos"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71502","Urubichá"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71503","El Puente"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","71599","Guarayos sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","79999","Santa Cruz sin provincia y municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80101","Trinidad"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80102","San Javier"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80199","Cercado sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80201","Riberalta"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80202","Guayaramerín"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80299","Vaca Diez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80301","Reyes"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80302","San Borja"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80303","Santa Rosa"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80304","Puerto Menor de Rurrenabaque"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80399","General José Ballivián sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80401","Santa Ana"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80402","Exaltación"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80499","Yacuma sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80501","San Ignacio"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80599","Moxos sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80601","Loreto"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80602","San Andrés"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80699","Marbán sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80701","San Joaquín"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80702","San Ramón"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80703","Puerto Siles"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80799","Mamoré sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80801","Magdalena"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80802","Baures"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80803","Huacaraje"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80899","Iténez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80901","TIOC-Territorio Indígena Multiétnico"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","80999","Territorio Indígena Multiétnico sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","89999","Beni sin provincia y municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90101","Cobija"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90102","Porvenir"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90103","Bolpebra"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90104","Bella Flor"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90199","Nicolás Suárez sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90201","Puerto Rico"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90202","San Pedro"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90203","Filadelfia"
